ano,mes,dia,hora,angulo,intensidade,uwind,vwind
2022,01,15,18,110,7.202216,-6.7679,2.4633
2022,01,15,19,120,6.173328,-5.3463,3.0867
2022,01,15,20,140,5.14444,-3.3068,3.9409
2022,01,15,21,140,4.629996,-2.9761,3.5468
2022,01,15,22,130,4.629996,-3.5468,2.9761
2022,01,15,23,140,3.086664,-1.9841,2.3645
2022,01,16,00,130,2.57222,-1.9704,1.6534
2022,01,16,01,110,2.57222,-2.4171,0.8798
2022,01,16,02,120,2.057776,-1.7821,1.0289
2022,01,16,03,100,3.601108,-3.5464,0.6253
2022,01,16,04,110,2.57222,-2.4171,0.8798
2022,01,16,05,080,2.057776,-2.0265,-0.3573
2022,01,16,06,120,1.543332,-1.3366,0.7717
2022,01,16,07,110,1.543332,-1.4503,0.5279
2022,01,16,08,100,1.543332,-1.5199,0.268
2022,01,16,09,110,1.543332,-1.4503,0.5279
2022,01,16,10,100,2.057776,-2.0265,0.3573
2022,01,16,11,nan,,,
2022,01,16,12,140,2.57222,-1.6534,1.9704
2022,01,16,13,040,3.086664,-1.9841,-2.3645
2022,01,16,14,nan,,,
2022,01,16,15,130,1.543332,-1.1823,0.992
2022,01,16,16,120,2.57222,-2.2276,1.2861
2022,01,16,17,130,3.601108,-2.7586,2.3147
2022,01,16,18,130,4.115552,-3.1527,2.6454
2022,01,16,19,140,5.14444,-3.3068,3.9409
2022,01,16,20,140,4.629996,-2.9761,3.5468
2022,01,16,21,190,1.543332,0.268,1.5199
2022,01,16,22,162,10.28888,-3.1794,9.7853
2022,01,16,23,160,2.57222,-0.8798,2.4171
2022,01,17,00,290,4.115552,3.8674,-1.4076
2022,01,17,01,320,1.028888,0.6614,-0.7882
2022,01,17,02,140,1.543332,-0.992,1.1823
2022,01,17,03,130,2.057776,-1.5763,1.3227
2022,01,17,04,100,2.057776,-2.0265,0.3573
2022,01,17,05,120,1.543332,-1.3366,0.7717
2022,01,17,06,000,0.0,-0.0,-0.0
2022,01,17,07,260,1.028888,1.0133,0.1787
2022,01,17,08,300,1.028888,0.891,-0.5144
2022,01,17,09,350,2.057776,0.3573,-2.0265
2022,01,17,10,000,0.0,-0.0,-0.0
2022,01,17,11,030,2.57222,-1.2861,-2.2276
2022,01,17,12,140,3.086664,-1.9841,2.3645
2022,01,17,13,020,3.086664,-1.0557,-2.9005
2022,01,17,14,350,3.086664,0.536,-3.0398
2022,01,17,15,170,3.086664,-0.536,3.0398
2022,01,17,16,100,4.115552,-4.053,0.7147
2022,01,17,17,120,3.601108,-3.1187,1.8006
2022,01,17,18,120,4.629996,-4.0097,2.315
2022,01,17,19,130,5.14444,-3.9409,3.3068
2022,01,17,20,140,5.6588840000000005,-3.6375,4.335
2022,01,17,21,140,5.14444,-3.3068,3.9409
2022,01,17,22,120,4.115552,-3.5642,2.0578
2022,01,17,23,090,3.086664,-3.0867,-0.0
2022,01,18,00,070,2.57222,-2.4171,-0.8798
2022,01,18,01,070,0.514444,-0.4834,-0.176
2022,01,18,02,020,1.028888,-0.3519,-0.9668
2022,01,18,03,060,1.543332,-1.3366,-0.7717
2022,01,18,04,050,2.57222,-1.9704,-1.6534
2022,01,18,05,150,1.543332,-0.7717,1.3366
2022,01,18,06,050,1.028888,-0.7882,-0.6614
2022,01,18,07,070,1.543332,-1.4503,-0.5279
2022,01,18,08,090,1.028888,-1.0289,-0.0
2022,01,18,09,110,1.543332,-1.4503,0.5279
2022,01,18,10,070,2.57222,-2.4171,-0.8798
2022,01,18,11,120,1.028888,-0.891,0.5144
2022,01,18,12,060,2.57222,-2.2276,-1.2861
2022,01,18,13,080,3.086664,-3.0398,-0.536
2022,01,18,14,040,4.629996,-2.9761,-3.5468
2022,01,18,15,100,4.629996,-4.5597,0.804
2022,01,18,16,050,3.086664,-2.3645,-1.9841
2022,01,18,17,360,4.115552,-0.0,-4.1156
2022,01,18,18,140,5.14444,-3.3068,3.9409
2022,01,18,19,150,6.687772,-3.3439,5.7918
2022,01,18,20,140,5.6588840000000005,-3.6375,4.335
2022,01,18,21,130,5.6588840000000005,-4.335,3.6375
2022,01,18,22,130,5.14444,-3.9409,3.3068
2022,01,18,23,140,3.601108,-2.3147,2.7586
