uwind_sbgl,vwind_sbgl,uwind_sbrj,vwind_sbrj,uwind_niteroi,vwind_niteroi
-0.96999997,0.29999998,-1.76,0.26,-1.13,0.22
-0.74,0.19,-1.4399999,0.07,-0.96999997,0.14
-0.47,0.01,-1.12,-0.14,-0.83,-0.01
-0.34,-0.14,-0.93,-0.34,-0.66999996,-0.17999999
-0.38,-0.19,-0.96,-0.38,-0.65,-0.22999999
-0.32,-0.11,-0.91999996,-0.21,-0.59999996,-0.14
-0.25,-0.02,-0.84999996,-0.089999996,-0.5,-0.02
-0.39999998,0.02,-1.0699999,-0.07,-0.63,0.02
-0.59999996,-0.06,-1.3299999,-0.19999999,-0.69,-0.08
-0.83,-0.39999998,-1.63,-0.65,-0.79999995,-0.39
-0.29,-0.41,-0.95,-0.56,-0.71999997,-0.55
-0.84,-1.03,-1.65,-1.01,-1.01,-1.01
-0.87,-1.05,-1.65,-1.1,-0.96999997,-1.04
-0.84999996,-1.3399999,-1.5899999,-1.53,-0.94,-1.25
-0.83,-1.67,-1.52,-1.92,-0.9,-1.4599999
-0.94,-1.8,-1.61,-1.9699999,-0.96,-1.55
-0.84,-2.19,-1.4599999,-2.19,-0.94,-1.78
-0.78,-2.1699998,-1.39,-2.12,-0.96,-1.79
-0.65999997,-2.12,-1.3299999,-2.05,-0.94,-1.79
-0.68,-1.77,-1.37,-1.79,-1.05,-1.51
-1.37,-0.88,-1.92,-1.09,-1.5799999,-0.75
-1.17,0.04,-1.8299999,-0.21,-1.29,-0.14
-1.04,-0.14999999,-1.66,-0.44,-1.23,-0.31
-0.97999996,-0.39,-1.5899999,-0.65,-1.2099999,-0.53
-0.56,-0.5,-1.12,-0.74,-0.84999996,-0.66999996
-0.31,-0.48,-0.78,-0.79999995,-0.39,-0.57
-0.12,-0.32,-0.39999998,-0.52,-0.21,-0.45
-0.11,-0.31,-0.32,-0.42999998,-0.089999996,-0.39999998
-0.22,-0.52,-0.48999998,-0.65999997,-0.13,-0.45
-0.02,-0.64,-0.06,-0.71,-0.14,-0.58
0.29999998,-0.48,0.65999997,-0.39,0.0,-0.59999996
0.32999998,-0.32,0.76,-0.08,0.13,-0.5
0.19999999,-0.39,0.51,-0.16,0.13,-0.45
0.089999996,-0.69,0.25,-0.58,0.049999997,-0.65
0.19,-1.06,0.26999998,-1.0699999,0.04,-1.0799999
0.39,-1.68,0.47,-1.7199999,0.16,-1.55
0.29,-2.3,0.35,-2.46,0.11,-2.21
-0.11,-2.48,-0.16,-2.78,-0.099999994,-2.3899999
-0.29,-3.0,-0.39,-3.46,-0.21,-2.95
-0.07,-3.34,-0.089999996,-3.84,-0.01,-3.21
0.37,-3.48,0.51,-3.53,0.41,-3.22
0.93,-3.22,1.36,-2.6799998,0.95,-3.07
0.37,-2.48,0.66999996,-1.66,0.69,-2.45
-0.53,-0.099999994,-0.48,1.09,-0.19999999,-0.64
-0.45999998,2.83,-0.22,4.1,-0.52,2.19
0.79999995,3.57,1.04,5.14,0.58,3.3
-0.61,0.68,-0.95,1.4,-0.35,0.89
-0.29,0.53,-0.59999996,1.03,-0.29999998,0.44
-0.58,0.58,-1.0799999,1.0,-0.5,0.48999998
-0.82,0.45999998,-1.4,0.94,-0.81,0.32999998
-0.65999997,0.26,-1.24,0.65999997,-0.66999996,0.16
-0.45999998,0.089999996,-0.98999995,0.42,-0.45,0.03
-0.22999999,-0.01,-0.76,0.25,-0.22,-0.03
-0.089999996,-0.34,-0.51,-0.17,-0.049999997,-0.34
0.19999999,-0.38,0.24,-0.28,0.14,-0.45999998
0.42999998,-0.28,0.94,-0.04,0.21,-0.41
0.35,-0.14999999,0.87,0.45999998,0.17,-0.32999998
0.32,-0.03,0.71,0.71999997,0.22999999,-0.16
0.17,0.19999999,0.42999998,0.76,0.34,0.37
0.64,0.77,0.95,1.7199999,0.71999997,0.90999997
1.03,0.72999996,1.49,1.49,1.0799999,0.94
1.55,0.03,2.1399999,0.53,1.64,0.34
2.22,-0.38,2.9099998,0.049999997,2.1,-0.099999994
2.6599998,0.0,3.3799999,0.35,2.4299998,0.22999999
2.9399998,0.88,3.6699998,1.26,2.9199998,0.96999997
3.02,1.78,3.8799999,2.19,3.03,1.8199999
2.8999999,2.31,3.97,2.73,3.05,2.37
2.53,3.04,3.83,3.4399998,2.69,3.05
2.1,3.4199998,3.6299999,3.8799999,2.29,3.35
1.66,2.08,3.1499999,2.83,1.8299999,2.1499999
1.73,1.37,3.3999999,2.23,1.9,1.39
1.66,1.0,3.3799999,1.8499999,1.8399999,0.98999995
1.42,0.66999996,3.09,1.49,1.67,0.66999996
1.37,0.39999998,2.97,1.16,1.67,0.41
1.4499999,0.29,3.02,0.97999996,1.65,0.19
1.49,0.22,3.05,0.82,1.65,0.13
1.51,0.16,3.02,0.66999996,1.65,0.08
1.53,0.03,3.02,0.53999996,1.67,-0.049999997
1.66,0.14,3.1899998,0.78,1.79,0.049999997
1.73,0.19,3.29,0.90999997,1.8199999,0.099999994
1.68,0.31,3.1899998,1.02,1.7199999,0.16
1.67,0.26,3.1699998,0.93,2.07,0.16
1.42,-0.13,2.95,0.45,1.73,-0.35
1.8199999,-0.34,3.3799999,0.32,1.9799999,-0.5
3.6299999,1.03,5.2,1.79,3.6399999,0.71999997
3.98,2.1499999,5.47,2.69,4.11,1.91
3.6499999,2.4099998,5.13,2.74,3.81,2.24
3.3,2.4199998,4.79,2.57,3.52,2.27
3.1799998,2.52,4.69,2.59,3.4099998,2.3899999
3.1599998,2.73,4.69,2.8,3.37,2.56
3.11,2.74,4.64,2.84,3.31,2.6399999
2.98,2.58,4.48,2.72,3.22,2.53
2.7,2.32,4.19,2.57,2.99,2.27
1.79,1.2099999,3.1699998,1.8499999,2.05,1.28
1.1,0.59999996,2.24,1.17,1.3199999,0.63
0.79999995,0.21,1.81,0.78,1.05,0.19
0.65,-0.12,1.56,0.37,0.90999997,-0.17
0.59,-0.26999998,1.4499999,0.13,0.78,-0.35999998
0.71999997,-0.32999998,1.63,0.06,0.84999996,-0.42
0.75,-0.29999998,1.6899999,0.089999996,0.87,-0.39
0.76,-0.29,1.76,0.08,0.9,-0.35
0.62,-0.28,1.62,0.099999994,0.75,-0.32999998
0.64,-0.34,1.66,0.04,0.75,-0.38
0.52,-0.37,1.4599999,0.02,0.62,-0.41
0.47,-0.39999998,1.3399999,-0.03,0.57,-0.42999998
0.45999998,-0.38,1.28,-0.02,0.53999996,-0.39999998
0.48,-0.47,1.1899999,-0.049999997,0.53999996,-0.48999998
1.12,-1.15,1.9599999,-0.59,1.16,-1.1
1.37,-0.78999996,2.1599998,-0.31,1.5799999,-0.72999996
2.6299999,0.29,3.3799999,0.71999997,2.77,0.38
2.47,1.28,3.1299999,1.8199999,2.57,1.29
2.1599998,2.45,2.9099998,3.1,2.18,2.28
1.8299999,2.99,2.6299999,3.6299999,1.9499999,2.8
1.7199999,3.1499999,2.57,3.75,1.91,3.05
1.4699999,3.03,2.31,3.6299999,1.68,2.8899999
1.5,2.82,2.34,3.5,1.65,2.71
1.61,2.4099998,2.46,3.05,1.6999999,2.37
0.96999997,0.94,1.6999999,1.62,1.28,1.15
0.53,0.5,1.05,1.0799999,0.58,0.55
0.29999998,0.17999999,0.72999996,0.71999997,0.37,0.19999999
0.17999999,-0.13,0.52,0.42,0.24,-0.14999999
0.16,-0.22,0.42,0.34,0.21,-0.22999999
0.19,-0.22,0.39,0.31,0.19999999,-0.22
0.19,-0.17,0.37,0.32999998,0.19999999,-0.17
0.19999999,-0.19,0.35999998,0.28,0.19,-0.17999999
0.26,-0.11,0.45,0.37,0.24,-0.099999994
0.31,-0.07,0.53,0.41,0.29999998,-0.02
0.28,-0.099999994,0.51,0.35,0.26,-0.07
0.25,-0.21,0.45999998,0.14999999,0.29,-0.17999999
0.28,-0.28,0.52,-0.01,0.29,-0.24
0.22,-0.29999998,0.29,-0.11,0.24,-0.29
0.63,-1.06,0.77,-1.01,0.64,-0.83
0.62,-0.71999997,0.65,-0.77,0.61,-0.59999996
1.1,0.37,1.15,0.41,0.98999995,0.25
0.77,0.84999996,0.83,0.84999996,0.71999997,0.59999996
0.53,0.83,0.58,0.65,0.59999996,0.7
0.32,0.90999997,0.32999998,0.79999995,0.5,0.91999996
-0.17999999,1.28,-0.32,1.3299999,0.089999996,1.3299999
-0.37,1.9499999,-0.59999996,2.18,-0.34,1.91
-0.47,2.36,-0.74,2.6399999,-0.56,2.28
-0.88,2.18,-1.2099999,2.45,-1.04,2.07
-0.85999995,1.55,-1.22,1.88,-1.06,1.4399999
-0.84,0.77,-1.39,1.11,-1.01,0.79999995
-0.65,0.45,-1.17,0.69,-0.94,0.5
-0.32999998,0.17999999,-0.84,0.32999998,-0.59999996,0.25
-0.39,0.099999994,-0.96,0.17,-0.76,0.17999999
-0.42,0.0,-1.02,-0.089999996,-0.82,-0.04
-0.29,-0.03,-0.85999995,-0.17,-0.34,-0.03
-0.049999997,-0.11,-0.51,-0.32,-0.14999999,-0.08
-0.01,-0.22999999,-0.38,-0.48,-0.13,-0.14999999
-0.04,-0.28,-0.37,-0.51,-0.12,-0.19
0.04,-0.19,-0.21,-0.35,0.02,-0.17
0.14,-0.26,0.0,-0.45,0.099999994,-0.22999999
0.19999999,-0.29999998,0.14,-0.5,0.13,-0.28
0.25,-0.38,0.17999999,-0.55,0.19,-0.34
0.78999996,-1.12,0.87,-1.3,0.53999996,-0.85999995
0.65,-0.90999997,0.78,-1.1899999,0.37,-0.66999996
-0.52,-0.42,-0.45999998,-0.91999996,-0.45999998,-0.17999999
-1.27,-0.089999996,-1.3399999,-0.61,-1.0799999,0.099999994
-1.75,0.41,-1.89,0.07,-1.4699999,0.45999998
-1.63,0.59999996,-1.86,0.26999998,-1.36,0.57
-1.5899999,0.85999995,-1.8499999,0.65,-1.3299999,0.82
-1.5899999,1.17,-1.89,1.0799999,-1.3399999,1.0799999
-1.51,1.17,-1.81,1.15,-1.2099999,1.0699999
-1.25,0.89,-1.5699999,0.94,-1.09,0.88
-0.45,0.19,-0.78,0.37,-0.68,0.29999998
-0.48999998,0.03,-0.94,0.089999996,-0.47,0.03
-0.53,-0.089999996,-1.01,-0.01,-0.5,-0.11
-0.5,-0.22999999,-0.96999997,-0.14,-0.45,-0.25
-0.45999998,-0.34,-0.93,-0.26999998,-0.39,-0.37
-0.38,-0.37,-0.84999996,-0.35,-0.28,-0.39
-0.26999998,-0.37,-0.7,-0.38,-0.17,-0.38
-0.14999999,-0.32999998,-0.56,-0.34,-0.08,-0.32
-0.03,-0.29999998,-0.42,-0.32,-0.01,-0.29
0.07,-0.24,-0.28,-0.26,0.06,-0.24
0.13,-0.24,-0.17,-0.26,0.099999994,-0.25
0.19,-0.28,-0.049999997,-0.32,0.16,-0.31
0.29999998,-0.44,0.17999999,-0.45999998,0.41,-0.63
0.28,-0.56,0.44,-0.63,0.21,-0.55
0.74,-1.26,0.96,-1.3299999,0.45,-0.98999995
0.88,-1.42,1.14,-1.73,0.59999996,-1.31
0.62,-1.35,0.89,-1.89,0.39,-1.18
-0.01,-1.04,0.24,-1.75,0.01,-0.72999996
-0.71999997,-0.38,-0.61,-0.98999995,-0.65999997,0.01
-1.52,0.16,-1.5,-0.049999997,-1.23,0.58
-1.73,0.74,-1.91,0.84999996,-1.48,1.09
-1.9599999,1.55,-2.4299998,1.65,-1.73,1.65
-2.3999999,1.8,-3.1499999,1.91,-2.11,1.79
-2.83,1.48,-3.78,1.56,-2.56,1.52
-1.87,0.39999998,-2.98,0.52,-2.02,0.51
-1.61,-0.07,-2.81,-0.24,-1.88,-0.12
-1.0799999,-0.14999999,-2.1299999,-0.39,-1.39,-0.24
-0.85999995,-0.19999999,-1.8,-0.42999998,-1.26,-0.29999998
-0.61,-0.32,-1.4699999,-0.53999996,-1.09,-0.5
-0.42999998,-0.45,-1.23,-0.7,-0.94,-0.7
-0.25,-0.45,-1.01,-0.77,-0.81,-0.69
0.02,-0.26,-0.58,-0.53,-0.52,-0.44
0.08,-0.21,-0.35999998,-0.39,-0.29999998,-0.34
0.14999999,-0.26999998,-0.16,-0.42999998,-0.04,-0.45
0.22,-0.35,0.02,-0.45,0.19999999,-0.5
0.22,-0.55,0.06,-0.53999996,0.21,-0.65
0.26999998,-0.71,0.14999999,-0.61,0.19999999,-0.76
0.12,-0.59,-0.06,-0.72999996,0.03,-0.71
0.06,-1.37,-0.22999999,-1.43,-0.11,-1.29
-0.35999998,-1.61,-0.78999996,-1.78,-0.44,-1.4699999
-0.48999998,-1.8,-0.95,-2.1399999,-0.55,-1.65
-0.41,-2.1,-0.81,-2.56,-0.44,-1.9
-0.01,-2.19,-0.32,-2.72,-0.04,-1.93
0.42,-2.01,0.29999998,-2.47,0.32,-1.7199999
1.9799999,-1.23,2.25,-1.42,1.62,-1.1
1.9399999,-0.89,2.26,-1.26,1.6999999,-0.55
0.65,-0.47,1.1899999,-0.75,0.82,-0.41
-0.29,0.24,-0.12,0.29,-0.099999994,0.28
-0.37,0.16,-0.53,0.42,-0.39,0.17999999
-0.56,0.19999999,-0.97999996,0.39,-0.78999996,0.03
-0.48999998,0.12,-0.97999996,0.34,-0.72999996,-0.02
-0.37,0.089999996,-0.88,0.24,-0.55,-0.02
-0.17999999,0.099999994,-0.56,0.19999999,-0.31,0.0
0.11,0.25,-0.049999997,0.44,-0.03,0.17
0.34,0.25,0.35999998,0.55,0.21,0.19999999
0.65999997,0.42,0.91999996,0.95,0.51,0.29999998
0.84999996,0.68,1.3399999,1.41,1.18,0.83
0.77,0.71,1.31,1.4699999,1.2099999,1.02
0.61,0.55,1.27,1.17,1.0,0.96999997
0.35,0.22999999,1.06,0.63,0.78,0.55
0.35999998,0.02,1.11,0.31,0.79999995,0.14999999
0.53999996,-0.21,1.4,0.089999996,0.96,-0.35999998
1.03,0.04,2.12,0.52,1.3,0.0
1.7099999,0.82,3.0,1.39,1.8299999,0.76
2.44,1.4,3.62,1.5899999,2.49,1.31
2.6499999,1.5,3.73,1.8199999,2.8,1.42
2.3799999,1.8399999,3.31,2.37,2.6699998,1.65
2.9399998,2.44,3.8999999,2.8999999,3.1699998,2.2
2.6599998,2.51,3.4499998,2.98,2.78,2.3799999
2.3,2.6399999,3.1399999,3.1,2.47,2.46
1.9799999,2.21,2.86,2.77,2.1399999,2.12
1.49,1.93,2.37,2.59,1.68,1.75
1.18,1.35,1.9599999,2.01,1.43,1.29
1.06,0.71999997,1.88,1.39,1.37,0.76
0.96,0.35999998,1.74,0.96999997,1.37,0.42
0.76,0.089999996,1.4699999,0.68,1.1999999,0.099999994
0.71,-0.03,1.36,0.55,1.09,-0.04
0.79999995,-0.14,1.48,0.39,1.09,-0.17999999
0.88,-0.14999999,1.56,0.32999998,1.16,-0.16
0.93,-0.07,1.56,0.37,0.97999996,-0.03
0.72999996,-0.14,1.3,0.22999999,0.69,-0.12
0.68,-0.17,1.26,0.14999999,0.59999996,-0.16
0.71,-0.14,1.3199999,0.17,0.62,-0.13
0.61,-0.099999994,1.1999999,0.19,0.62,-0.07
0.38,-0.14999999,0.91999996,0.11,0.39,-0.099999994
0.29999998,-0.29,0.72999996,-0.08,0.29999998,-0.26999998
0.78,-0.84,1.3299999,-0.65,0.71,-0.78
0.72999996,-0.61,1.27,-0.56,0.84999996,-0.53999996
0.97999996,-0.08,1.61,-0.17999999,1.06,-0.03
0.96,0.61,1.62,0.51,1.04,0.56
0.66999996,1.1899999,1.25,1.24,0.85999995,1.16
0.41,1.78,0.84,2.05,0.7,1.7099999
0.44,2.4199998,0.69,2.95,0.59,2.3999999
0.47,2.9099998,0.65999997,3.51,0.51,2.79
0.37,3.09,0.59,3.78,0.37,2.97
-0.14999999,3.0,0.08,3.77,-0.089999996,2.84
-0.47,1.9599999,-0.41,2.83,-0.41,1.9599999
-0.51,0.57,-0.88,1.14,-0.51,0.53999996
-0.29999998,0.39999998,-0.65,0.87,-0.58,0.53999996
-0.25,0.31,-0.58,0.69,-0.48,0.41
-0.26,0.22999999,-0.58,0.53999996,-0.45999998,0.31
-0.22999999,0.02,-0.53,0.22999999,-0.39,0.0
-0.14999999,-0.07,-0.44,0.08,-0.14,-0.06
-0.049999997,-0.11,-0.32999998,-0.02,-0.01,-0.08
0.02,-0.14,-0.24,-0.11,0.07,-0.099999994
0.07,-0.17,-0.16,-0.19,0.08,-0.12
0.06,-0.19999999,-0.14999999,-0.28,0.049999997,-0.14
0.049999997,-0.24,-0.14,-0.41,0.03,-0.19999999
0.01,-0.25,-0.14999999,-0.48999998,-0.01,-0.22
0.01,-0.29,-0.11,-0.65,-0.02,-0.26
0.07,-0.96,-0.01,-1.29,-0.04,-0.7
-0.14999999,-0.85999995,-0.22,-1.13,-0.38,-0.78999996
-0.85999995,-0.61,-1.13,-0.95,-0.98999995,-0.47
-1.31,-0.34,-1.73,-0.68,-1.31,-0.17999999
-1.56,0.17,-2.03,0.01,-1.52,0.24
-1.91,1.05,-2.52,1.02,-1.92,1.03
-1.8399999,1.4699999,-2.53,1.63,-1.74,1.3399999
-2.08,1.73,-2.86,1.92,-2.07,1.63
-2.73,1.89,-3.6699998,2.02,-2.6599998,1.67
-3.3,1.4,-4.43,1.36,-3.1999998,1.12
-2.56,0.45999998,-3.85,0.42,-2.6,0.34
-2.26,-0.14,-3.6799998,-0.45999998,-2.1599998,-0.16
-2.19,-0.35,-3.61,-0.76,-2.1499999,-0.35999998
-2.04,-0.37,-3.3799999,-0.83,-2.2,-0.41
-1.75,-0.34,-3.01,-0.78,-2.18,-0.42
-1.39,-0.26,-2.6299999,-0.63,-1.93,-0.39
-1.1,-0.22,-2.34,-0.52,-1.63,-0.38
-0.88,-0.29,-2.1299999,-0.58,-1.35,-0.44
-0.65,-0.42,-1.8499999,-0.76,-1.11,-0.55
-0.31,-0.42999998,-1.3399999,-0.78999996,-0.7,-0.55
-0.19,-0.45999998,-1.06,-0.79999995,-0.44,-0.52
-0.14999999,-0.87,-0.96,-1.06,-0.38,-0.82
0.04,-1.25,-0.58,-1.4,-0.13,-1.04
-0.099999994,-0.5,-0.77,-0.82,-0.24,-0.52
-0.01,-0.95,-0.58,-1.23,-0.17999999,-0.96999997
-0.57,-1.3299999,-1.18,-1.56,-0.85999995,-1.43
-0.75,-1.39,-1.3299999,-1.5,-1.01,-1.52
-0.38,-0.95,-0.84,-0.78999996,-0.61,-1.12
0.39999998,-1.7199999,-0.11,-1.56,0.32,-1.3199999
-1.04,-0.81,-1.56,-0.95,-0.35999998,-0.61
-2.29,-0.69,-3.05,-0.78999996,-1.9399999,-0.44
-3.01,-1.38,-4.04,-1.5899999,-2.84,-1.03
-2.6,-1.77,-3.53,-2.05,-2.7,-1.51
-1.9599999,-1.31,-2.83,-1.42,-2.09,-1.31
-1.06,-0.04,-1.99,-0.13,-1.3299999,-0.13
-0.55,-0.45,-1.17,-0.7,-0.84,-0.65
-0.44,-0.56,-1.03,-0.65999997,-0.81,-0.59999996
-0.26999998,-0.71,-0.75,-0.68,-0.66999996,-0.75
-0.13,-0.71,-0.48999998,-0.66999996,-0.48999998,-0.59999996
0.06,-0.63,-0.14999999,-0.45999998,-0.28,-0.39999998
0.25,-0.59,0.17999999,-0.31,0.04,-0.29
0.39,-0.52,0.58,-0.14,0.31,-0.25
0.59999996,-0.35,1.03,0.35,0.63,-0.12
0.89,0.08,1.55,1.1,1.16,0.34
0.7,0.22999999,1.31,1.09,1.05,0.69
0.56,0.11,1.24,0.77,0.91999996,0.52
0.34,0.0,1.01,0.53,0.71,0.31
0.41,-0.19999999,1.1,0.08,0.76,-0.02
0.78,-0.32999998,1.53,0.07,0.9,-0.13
1.0,-0.099999994,1.8299999,0.32,0.97999996,0.02
1.1,0.34,1.8499999,0.64,1.14,0.48999998
1.53,0.69,2.1599998,0.82,1.4499999,0.83
1.9799999,0.91999996,2.5,1.0,2.0,1.02
1.9399999,1.63,2.52,2.07,1.99,1.53
2.87,2.54,3.9099998,3.12,2.62,2.32
2.71,3.11,3.9099998,3.75,2.9099998,3.0
2.75,3.33,4.13,4.0699997,2.6499999,3.1499999
2.46,3.08,3.8999999,3.9299998,2.5,2.9199998
1.76,2.23,3.03,3.23,1.86,2.28
1.09,1.41,2.06,2.37,1.06,1.41
0.95,0.78999996,1.89,1.65,0.93,0.66999996
0.66999996,-0.22,1.43,0.42,0.57,-0.28
0.90999997,-0.07,1.6899999,0.59999996,0.93,-0.13
0.48999998,-0.21,0.96999997,0.32999998,0.61,-0.22999999
0.84,-0.47,1.15,-0.11,0.84999996,-0.45
0.62,-0.69,0.9,-0.48999998,0.87,-0.72999996
0.9,-0.85999995,1.28,-0.85999995,1.03,-0.83
0.85999995,-0.56,1.15,-0.52,1.11,-0.62
1.4499999,-0.65,1.93,-0.56,1.4,-0.65
1.4,-0.59,1.92,-0.38,1.37,-0.56
1.04,-0.48999998,1.5899999,-0.29,1.0699999,-0.42
0.44,-0.26,1.22,-0.32999998,0.58,-0.29
0.88,-0.08,1.64,0.089999996,0.96999997,-0.03
1.53,0.089999996,2.26,0.28,1.67,0.25
1.8299999,0.48999998,2.77,0.57,1.89,0.52
2.05,1.05,2.8899999,1.18,1.9599999,1.05
2.18,1.76,2.96,1.99,2.1,1.74
2.9299998,2.31,3.8999999,3.23,2.87,2.1299999
3.59,3.75,4.98,4.73,3.57,3.3
3.3899999,4.08,4.87,4.97,3.61,3.99
2.57,3.32,4.0699997,4.17,2.87,3.3999999
1.76,2.48,3.1799998,3.28,2.09,2.59
1.11,1.42,2.3,2.1399999,1.48,1.5999999
0.56,0.65,1.3299999,1.25,0.71,0.68
0.64,0.37,1.4399999,0.78999996,0.75,0.42999998
0.69,0.19999999,1.52,0.51,0.79999995,0.24
0.68,0.03,1.54,0.29999998,0.84999996,0.04
0.77,-0.01,1.76,0.39999998,0.95,-0.14999999
0.94,0.32,1.9799999,0.90999997,1.04,0.12
1.05,0.62,1.99,1.35,1.36,0.53
1.4399999,0.93,2.48,1.65,1.67,0.91999996
1.43,0.68,2.4199998,1.25,1.76,0.87
0.72999996,-0.07,1.5999999,0.19999999,1.31,0.24
0.78,-0.65,1.78,-0.47,1.24,-0.63
0.69,-0.77,1.7099999,-0.57,1.0799999,-1.01
1.0,-1.02,2.33,-0.48999998,1.12,-1.13
1.6899999,-1.41,3.07,-0.81,1.66,-1.4
2.1599998,-1.5,3.52,-1.24,2.28,-1.41
3.84,-1.9599999,5.02,-2.0,4.04,-1.73
3.9399998,-2.33,4.89,-2.4199998,4.15,-2.1
3.87,-2.0,4.85,-2.03,3.9199998,-1.9
4.24,-1.17,5.27,-1.17,4.21,-1.05
4.25,-0.71999997,5.24,-0.7,4.33,-0.57
3.76,-0.58,4.5899997,-0.59999996,3.8899999,-0.44
3.37,-0.42999998,4.14,-0.39,3.3799999,-0.26
2.72,0.45,3.78,0.65,2.62,0.48
1.06,0.82,2.21,1.15,1.1,0.85999995
1.25,0.17,2.69,0.26,1.29,0.25
1.37,-0.35,2.9199998,-0.37,1.4599999,-0.35999998
2.2,-0.52,3.77,-0.57,2.24,-0.57
2.6299999,-0.63,4.11,-0.74,2.9099998,-0.65
2.73,-1.05,4.12,-1.25,3.05,-1.06
2.54,-1.3,4.02,-1.51,2.87,-1.4
2.47,-1.35,4.1,-1.49,2.76,-1.4599999
2.46,-1.4,4.2599998,-1.4499999,2.7,-1.4399999
2.57,-1.4499999,4.42,-1.28,2.77,-1.54
2.33,-1.3,4.2,-0.9,2.6,-1.37
2.04,-1.1999999,3.8899999,-0.71,2.1399999,-1.27
1.88,-1.01,3.77,-0.47,1.9599999,-1.05
1.66,-1.01,3.55,-0.53999996,1.77,-1.09
1.78,-1.01,3.6799998,-0.44,1.9799999,-1.09
2.9199998,-1.4,4.88,-0.72999996,3.1399999,-1.42
4.17,-1.53,5.97,-0.94,4.38,-1.52
5.49,-0.75,7.08,-0.16,5.6,-0.75
7.0299997,1.4699999,8.8,2.02,6.8599997,1.02
7.2599998,2.37,9.03,2.77,7.5299997,2.29
6.5699997,2.55,8.5199995,2.97,7.1099997,2.58
6.67,2.9299998,8.79,3.47,7.21,2.9399998
6.2799997,2.99,8.63,3.6499999,6.8199997,3.04
5.5099998,2.54,7.87,3.24,6.16,2.6499999
4.99,2.1599998,7.18,2.9099998,5.69,2.25
4.18,2.06,6.42,3.1799998,4.8199997,2.1599998
4.17,2.1499999,6.45,3.29,4.7599998,2.24
4.23,2.05,6.54,3.1499999,4.7,2.08
3.82,1.65,6.0699997,2.71,4.06,1.54
3.54,1.41,5.69,2.55,3.6899998,1.24
3.1299999,1.24,5.13,2.4299998,3.25,1.11
2.95,1.1899999,4.87,2.34,3.07,1.0799999
2.97,1.13,4.8599997,2.18,3.11,0.96999997
2.73,0.87,4.54,1.88,2.83,0.68
2.52,0.68,4.2599998,1.66,2.4199998,0.41
2.32,0.53,4.0099998,1.4399999,2.3799999,0.34
2.01,0.29999998,3.59,1.18,1.9599999,0.099999994
1.8399999,0.14999999,3.4299998,0.96,1.91,0.0
2.19,0.049999997,3.85,0.97999996,2.34,-0.049999997
2.49,-0.38,4.0,0.62,2.49,-0.45
3.55,0.19999999,4.7999997,1.0799999,3.51,0.0
4.0099998,0.96,5.1099997,1.75,3.97,0.66999996
4.1,1.73,5.24,2.46,4.11,1.5699999
4.17,2.6399999,5.2999997,3.06,4.16,2.4199998
3.8999999,2.69,5.15,2.8999999,3.98,2.56
3.6,2.35,5.0299997,2.55,3.73,2.27
3.3799999,2.1299999,4.88,2.46,3.49,2.04
2.6399999,1.68,4.13,2.1599998,2.9199998,1.75
1.4499999,0.71,2.77,1.31,1.8399999,0.84999996
0.77,0.19999999,1.8299999,0.66999996,1.09,0.26999998
0.61,-0.13,1.5899999,0.28,1.23,-0.12
0.45999998,-0.29,1.35,0.06,0.90999997,-0.53
0.41,-0.29,1.23,0.02,0.81,-0.53999996
0.39,-0.22999999,1.18,0.04,0.75,-0.5
0.39999998,-0.14999999,1.15,0.11,0.78,-0.34
0.41,-0.08,1.1,0.26,0.77,-0.12
0.39,-0.14999999,1.05,0.21,0.71,-0.22
0.37,-0.22999999,0.98999995,0.17,0.63,-0.42
0.35,-0.31,0.88,0.099999994,0.59,-0.52
0.35999998,-0.38,0.84,-0.06,0.59,-0.63
0.39999998,-0.44,0.87,-0.22999999,0.58,-0.69
0.45999998,-0.7,1.01,-0.37,0.57,-0.93
0.69,-1.18,1.23,-0.77,0.65999997,-1.31
0.89,-1.49,1.4599999,-1.28,0.78999996,-1.49
0.84,-1.5,1.4399999,-1.5999999,0.89,-1.39
0.82,-1.24,1.4599999,-1.6899999,0.95,-1.02
0.7,-0.21,1.38,-0.52,0.95,0.049999997
0.45999998,0.37,1.09,0.13,0.74,0.62
-0.02,0.96,0.48,0.87,0.29,1.17
-0.59,1.4599999,-0.25,1.5799999,-0.31,1.56
-1.25,1.64,-1.0699999,1.89,-0.98999995,1.77
-1.54,1.67,-1.75,1.9799999,-1.26,1.67
-0.69,0.65999997,-1.0699999,1.11,-0.63,0.63
-0.53999996,0.39999998,-0.96,0.76,-0.52,0.35
-0.59,0.19,-1.02,0.52,-0.56,0.099999994
-0.56,-0.07,-1.05,0.14999999,-0.5,-0.14999999
-0.47,-0.19,-1.0,-0.099999994,-0.42,-0.22999999
-0.35999998,-0.29999998,-0.9,-0.35999998,-0.35,-0.32999998
-0.19999999,-0.37,-0.71,-0.53,-0.25,-0.39
-0.04,-0.32,-0.5,-0.55,-0.12,-0.34
0.07,-0.29,-0.31,-0.52,-0.01,-0.31
0.16,-0.29999998,-0.16,-0.48999998,0.08,-0.31
0.22999999,-0.35999998,-0.02,-0.52,0.16,-0.38
0.24,-0.42999998,0.01,-0.58,0.22999999,-0.61
0.22999999,-0.48,0.04,-0.59999996,0.24,-0.63
